LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RAW MILL BAG HOUSE GROUP,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_441FN1_PT02,B_421BF1_PT01,C_421BF1_TT_AVG,D_361LD3_ZT,E_421BF1_TT02,F_421BF1_DP,G_421BF1_PT04,H_391CV2_II,I_421FN1_SZ,J_421FN1_KW_EM,K_361GA1_O2,L_361GA1_SO,M_361GA1_NO,N_361GA1_DM
TAG DES,PRE-HEATER FAN O/L DRAFT,BAG HOUSE I/L DRAFT,BAG HOUSE I/L TEMP AVG,BAG HOUSE I/L DAMPER,BAG HOUSE O/L TEMP,BAG HOUSE DP,BAG HOUSE AIR COMPRESSOR PRESSURE,CHAIN CONVEYOR,BAG HOUSE FAN RPM,RABH  KW,STACK O2,STACK SOX,STACK NOX,STACK EMMISION
UNIT,mmWc,mmWc,°C,%,°C,mmWc,mmWc,Amp,rpm,kw,ppm,ppm,ppm,mg/Nm³
11/07/2019 15:00:00,-19.3,0.1,0.0,100.0,85.6,105.3,5.8,8.6,449.8,197.5,8.3,20.7,759.3,6.7
11/07/2019 16:00:00,-19.7,-10.2,0.0,100.0,126.7,122.7,5.6,8.4,515.9,267.3,7.9,21.7,752.7,7.7
11/07/2019 17:00:00,-22.4,-2.0,0.0,100.0,125.6,119.0,5.7,8.4,510.5,259.2,7.8,22.6,591.3,7.7
11/07/2019 18:00:00,-28.8,-2.1,0.0,100.0,94.5,109.1,5.6,8.7,463.3,209.5,7.6,22.8,638.4,7.0
11/07/2019 19:00:00,-30.1,-2.1,0.0,100.0,87.9,109.7,5.7,8.9,454.8,202.0,7.5,22.9,666.7,6.8
11/07/2019 20:00:00,-30.0,2.1,0.0,100.0,84.7,108.6,5.7,9.0,443.3,189.3,7.6,23.4,668.0,6.7
11/07/2019 21:00:00,-21.3,2.5,0.0,100.0,86.2,116.8,5.6,8.9,484.1,238.4,7.6,23.8,650.1,7.3
11/07/2019 22:00:00,-20.6,2.5,0.0,100.0,87.2,109.5,5.8,8.8,462.1,211.8,8.0,24.6,625.6,7.0
11/07/2019 23:00:00,-19.8,2.3,0.0,100.0,76.8,98.8,5.9,8.8,421.1,166.1,8.0,25.0,611.6,6.3
11/08/2019 00:00:00,-20.1,1.8,0.0,100.0,76.0,102.8,5.7,8.9,426.5,173.0,7.8,25.2,595.9,6.4
11/08/2019 01:00:00,-20.0,1.5,0.0,100.0,77.1,100.9,5.6,8.8,425.9,172.5,7.8,25.7,575.7,6.4
11/08/2019 02:00:00,-19.8,2.3,0.0,100.0,74.8,99.3,5.8,8.7,428.5,176.7,7.4,26.2,599.1,6.4
11/08/2019 03:00:00,-24.4,-7.0,0.0,100.0,86.9,118.2,5.6,8.7,502.4,262.9,7.9,26.5,554.3,7.5
11/08/2019 04:00:00,-20.6,-36.0,0.0,100.0,84.8,69.7,5.9,8.4,446.5,193.3,7.9,27.6,577.5,6.7
11/08/2019 05:00:00,-19.8,-33.6,0.0,100.0,76.9,82.6,5.9,8.6,445.6,193.3,7.6,35.8,637.5,6.7
11/08/2019 06:00:00,-19.9,-34.8,0.0,100.0,74.0,99.3,5.8,8.7,462.9,217.4,8.1,32.2,616.2,7.0
11/08/2019 07:00:00,-19.7,-32.1,0.0,100.0,68.5,98.6,5.9,8.9,456.1,211.9,8.2,30.5,664.5,6.9
11/08/2019 08:00:00,-20.6,-32.5,0.0,97.8,65.5,90.2,6.0,8.9,449.9,206.1,8.3,30.7,653.9,6.8
11/08/2019 09:00:00,-19.6,-31.0,0.0,59.7,65.8,96.7,6.0,8.9,463.5,223.4,8.7,31.2,639.3,7.0
11/08/2019 10:00:00,-19.8,-37.8,0.0,77.3,76.1,98.2,5.9,8.8,487.1,251.4,8.7,32.0,648.8,7.3
11/08/2019 11:00:00,-18.9,-34.7,0.0,82.4,80.8,99.7,6.0,8.7,489.2,256.5,8.6,32.3,652.2,7.4
11/08/2019 12:00:00,-23.8,-37.7,0.0,69.7,86.5,88.3,6.0,8.7,483.1,244.5,8.4,32.8,637.1,7.2
11/08/2019 13:00:00,-20.1,-28.9,0.0,80.8,84.5,97.5,5.9,8.7,489.1,248.7,8.1,33.4,616.9,7.3
11/08/2019 14:00:00,-20.2,-31.3,0.0,80.8,91.5,96.3,5.9,8.8,491.5,249.9,8.2,34.2,531.2,7.4
11/08/2019 15:00:00,-19.8,-25.6,0.0,80.8,88.4,97.0,5.9,8.6,469.8,219.7,9.0,34.8,482.2,7.1
11/08/2019 16:00:00,-20.7,-23.4,0.0,78.1,84.6,94.0,5.9,8.8,454.2,203.2,9.9,11.8,299.9,6.8
11/08/2019 17:00:00,-20.0,-2.3,0.0,97.8,78.5,12.2,6.0,8.9,117.4,16.8,17.4,0.6,88.4,1.8
11/08/2019 18:00:00,-23.9,-6.0,0.0,100.0,70.4,1.9,6.0,8.9,97.7,12.5,18.6,0.5,0.5,1.5
11/08/2019 19:00:00,-31.5,-32.7,0.0,100.0,78.8,31.9,6.0,9.1,277.4,117.3,16.7,0.5,169.3,4.3
11/08/2019 20:00:00,-18.5,-72.1,0.0,100.0,165.1,106.5,5.7,8.5,659.8,470.1,13.2,0.5,428.2,9.9
11/08/2019 21:00:00,-37.2,-55.7,0.0,100.0,146.7,86.1,5.9,8.4,553.2,317.1,9.1,0.5,550.4,8.3
11/08/2019 22:00:00,-19.6,-39.2,0.0,100.0,136.5,101.6,5.8,8.7,552.9,305.3,8.4,0.5,524.7,8.3
11/08/2019 23:00:00,-30.8,-45.7,0.0,100.0,122.9,93.6,6.0,8.6,525.7,278.8,8.4,0.5,523.7,7.9
11/09/2019 00:00:00,-24.7,-33.6,0.0,100.0,91.8,99.1,6.0,9.0,479.6,225.5,7.9,0.5,603.6,7.2
11/09/2019 01:00:00,-26.3,-35.7,0.0,100.0,82.4,98.2,5.9,8.8,469.7,222.0,7.7,0.7,626.9,7.1
11/09/2019 02:00:00,-18.3,-28.8,0.0,100.0,85.6,97.3,5.9,8.9,461.8,211.4,7.4,0.6,655.8,6.9
11/09/2019 03:00:00,-18.8,-28.6,0.0,100.0,83.9,96.1,5.9,9.1,461.8,211.6,7.2,0.5,662.4,6.9
11/09/2019 04:00:00,-19.3,-28.4,0.0,100.0,82.3,94.3,5.8,8.8,461.8,212.7,7.5,0.5,742.5,6.9
11/09/2019 05:00:00,-22.8,-32.3,0.0,100.0,80.1,97.7,5.8,8.9,468.2,223.7,7.8,0.5,727.5,7.0
11/09/2019 06:00:00,-19.8,-25.2,0.0,100.0,74.8,95.9,5.9,8.8,451.8,204.9,7.5,0.6,736.3,6.8
11/09/2019 07:00:00,-2.0,-6.3,0.0,100.0,77.5,97.9,5.9,9.0,465.3,217.1,7.3,0.6,721.1,7.0
11/09/2019 08:00:00,-2.0,-16.5,0.0,100.0,94.3,99.8,5.8,8.7,491.4,242.0,7.7,0.5,686.1,7.4
11/09/2019 09:00:00,-4.6,-35.9,0.0,100.0,135.1,96.8,5.9,8.4,516.0,259.1,8.0,0.5,698.7,7.8
11/09/2019 10:00:00,-13.0,-56.1,0.0,100.0,160.5,99.4,5.9,8.3,521.2,255.7,6.2,0.5,818.3,7.8
11/09/2019 11:00:00,-13.4,-54.1,0.0,100.0,168.4,101.5,5.9,8.2,521.2,252.1,6.2,0.5,844.5,7.8
11/09/2019 12:00:00,-15.6,-58.1,0.0,100.0,166.7,95.7,5.9,8.5,521.3,251.3,6.0,0.6,870.9,7.8
11/09/2019 13:00:00,-16.1,-56.7,0.0,100.0,169.5,98.3,5.9,8.7,521.3,251.3,5.9,0.6,910.4,7.8
11/09/2019 14:00:00,-16.0,-56.5,0.0,100.0,166.7,98.7,5.9,8.7,521.2,251.7,5.8,0.6,939.7,7.8
11/09/2019 15:00:00,-6.5,-39.9,0.0,100.0,169.1,96.1,5.9,9.1,521.3,252.9,5.6,0.5,936.6,7.8
11/09/2019 16:00:00,-5.7,-38.2,0.0,100.0,172.2,99.0,5.8,9.5,521.3,252.9,5.5,0.5,940.3,7.8
11/09/2019 17:00:00,-19.9,-64.3,0.0,100.0,172.1,93.5,6.0,9.0,521.2,250.5,6.1,0.6,915.0,7.8
11/09/2019 18:00:00,-19.8,-62.7,0.0,100.0,171.3,95.8,5.9,9.1,521.2,251.6,5.9,0.6,892.0,7.8
11/09/2019 19:00:00,-17.7,-59.4,0.0,100.0,171.3,99.1,6.0,9.2,521.2,252.3,6.1,0.5,868.7,7.8
11/09/2019 20:00:00,-17.9,-59.8,0.0,100.0,168.9,98.8,5.9,9.4,521.3,252.9,6.1,0.5,873.8,7.8
11/09/2019 21:00:00,-18.3,-61.5,0.0,100.0,171.4,98.0,5.9,8.9,521.3,252.7,6.2,0.5,804.5,7.8
11/09/2019 22:00:00,-15.8,-51.6,0.0,100.0,171.1,99.0,5.8,9.0,507.3,237.7,6.0,0.5,851.3,7.6
11/09/2019 23:00:00,-9.9,-41.3,0.0,92.0,163.9,96.8,5.8,9.2,536.1,283.7,6.8,0.5,811.7,8.1
11/10/2019 00:00:00,-11.0,-19.4,0.0,97.0,103.5,82.3,5.9,8.7,447.4,188.2,7.8,0.5,749.0,6.7
11/10/2019 01:00:00,-9.9,-14.2,0.0,100.0,81.1,84.7,5.9,8.4,409.0,152.9,7.9,0.5,732.1,6.1
11/10/2019 02:00:00,-14.9,-24.4,0.0,100.0,75.2,97.4,5.9,8.4,437.3,185.6,7.9,0.5,718.7,6.6
11/10/2019 03:00:00,-14.5,-26.7,0.0,100.0,74.7,98.1,5.9,8.5,449.4,201.0,7.7,0.5,724.8,6.7
11/10/2019 04:00:00,-14.9,-35.4,0.0,100.0,82.5,95.1,5.9,8.7,495.6,256.8,7.6,0.5,686.5,7.4
11/10/2019 05:00:00,-15.6,-36.1,0.0,100.0,86.9,96.1,5.9,8.6,499.3,261.1,7.9,0.5,681.2,7.5
11/10/2019 06:00:00,-14.9,-28.8,0.0,100.0,80.6,85.5,6.0,8.5,447.4,194.9,7.7,0.5,693.0,6.7
11/10/2019 07:00:00,-14.9,-33.2,0.0,100.0,75.2,96.7,5.9,8.8,459.0,211.7,7.8,0.5,657.4,6.9
11/10/2019 08:00:00,-17.1,-34.2,0.0,100.0,73.1,91.7,5.9,8.8,455.8,206.1,8.4,0.5,614.2,6.9
11/10/2019 09:00:00,-20.1,-34.4,0.0,100.0,71.6,94.0,5.9,8.9,450.5,202.7,8.5,0.6,675.3,6.8
11/10/2019 10:00:00,-19.5,-33.1,0.0,100.0,74.4,95.6,5.9,8.9,451.9,205.4,8.4,0.6,746.1,6.8
11/10/2019 11:00:00,-19.4,-38.3,0.0,100.0,78.1,97.9,5.9,8.8,493.4,258.3,8.6,0.7,681.1,7.4
11/10/2019 12:00:00,-21.4,-32.8,0.0,100.0,78.5,72.2,5.8,8.6,421.5,167.8,8.5,0.6,689.1,6.4
11/10/2019 13:00:00,-19.8,-27.3,0.0,100.0,72.4,81.3,5.9,8.6,415.6,162.9,8.0,0.6,719.5,6.2
11/10/2019 14:00:00,-19.9,-29.1,0.0,100.0,74.0,97.6,5.8,8.8,440.5,190.4,8.1,0.6,738.8,6.6
11/10/2019 15:00:00,-19.6,-33.0,0.0,100.0,79.1,94.9,5.8,8.6,475.3,233.3,8.2,0.6,739.6,7.1
11/10/2019 16:00:00,-20.4,-36.6,0.0,100.0,85.5,91.3,5.9,8.5,471.8,227.3,8.5,0.6,703.7,7.1
11/10/2019 17:00:00,-19.7,-33.8,0.0,100.0,80.6,94.9,5.9,8.6,450.8,200.9,8.5,0.6,703.2,6.8
11/10/2019 18:00:00,-20.4,-28.1,0.0,100.0,76.8,95.6,5.9,8.8,442.3,191.4,8.2,0.6,710.2,6.6
11/10/2019 19:00:00,-19.4,-33.4,0.0,100.0,75.9,94.4,5.9,8.8,462.0,217.6,8.2,0.7,719.9,6.9
11/10/2019 20:00:00,-20.0,-43.0,0.0,100.0,81.5,97.1,5.8,8.9,500.3,265.6,8.2,0.6,723.8,7.5
11/10/2019 21:00:00,-20.6,-32.2,0.0,100.0,78.2,83.5,5.9,8.5,439.2,186.9,8.2,0.6,717.8,6.6
11/10/2019 22:00:00,-20.0,-29.3,0.0,100.0,73.7,97.5,5.8,8.7,448.3,199.0,8.2,0.5,703.9,6.7
11/10/2019 23:00:00,-19.8,-30.5,0.0,100.0,73.3,95.1,5.9,8.8,450.3,202.5,8.0,0.6,691.4,6.8
11/11/2019 00:00:00,-19.6,-33.8,0.0,100.0,79.2,97.2,5.9,8.7,493.1,256.4,8.0,0.7,697.2,7.4
11/11/2019 01:00:00,-20.7,-34.3,0.0,100.0,82.4,88.1,5.9,8.6,477.2,234.1,8.0,0.6,711.7,7.2
11/11/2019 02:00:00,-19.7,-33.5,0.0,100.0,75.1,91.7,6.0,8.6,451.0,201.8,8.0,0.6,729.9,6.8
11/11/2019 03:00:00,-20.1,-40.3,0.0,100.0,74.9,97.5,5.8,9.0,470.6,226.4,8.0,0.6,732.6,7.1
11/11/2019 04:00:00,-19.9,-36.1,0.0,100.0,77.1,93.7,5.9,8.6,462.3,215.0,7.9,0.6,739.4,6.9
11/11/2019 05:00:00,-19.8,-32.8,0.0,100.0,74.8,97.7,5.9,8.8,463.8,219.1,8.1,0.6,696.8,7.0
11/11/2019 06:00:00,-20.5,-36.3,0.0,100.0,77.6,90.0,5.9,8.7,482.7,245.2,8.6,0.5,669.9,7.3
11/11/2019 07:00:00,-19.7,-33.7,0.0,100.0,72.2,88.7,6.0,8.7,448.4,200.4,8.0,0.6,700.0,6.7
11/11/2019 08:00:00,-19.7,-37.7,0.0,100.0,66.3,95.9,5.9,9.0,476.7,237.2,8.0,0.5,711.2,7.1
11/11/2019 09:00:00,-19.9,-44.1,0.0,100.0,76.8,99.3,6.0,8.7,517.7,291.7,8.4,0.7,686.4,7.8
11/11/2019 10:00:00,-20.1,-41.0,0.0,100.0,81.6,92.8,6.0,8.6,508.9,276.9,8.4,0.7,695.2,7.6
11/11/2019 11:00:00,-20.5,-37.4,0.0,100.0,78.5,84.5,6.0,8.5,464.8,219.2,8.2,0.6,707.0,7.0
11/11/2019 12:00:00,-20.0,-35.2,0.0,100.0,71.6,94.6,6.0,8.7,457.5,211.5,8.1,0.6,717.8,6.9
11/11/2019 13:00:00,-20.0,-35.9,0.0,100.0,70.6,94.8,6.0,8.9,459.6,214.4,8.0,0.6,714.6,6.9
11/11/2019 14:00:00,-19.8,-36.2,0.0,100.0,71.7,96.1,6.0,8.7,465.0,220.6,8.7,0.6,631.3,7.0
11/11/2019 15:00:00,-20.4,-34.1,0.0,100.0,77.4,97.1,5.9,8.9,464.4,217.7,7.8,0.6,732.9,7.0
11/11/2019 16:00:00,-19.9,-28.4,0.0,100.0,78.4,89.6,5.9,8.7,455.6,208.9,7.3,0.6,722.0,6.9
11/11/2019 17:00:00,-19.6,-38.7,0.0,97.9,78.0,91.8,6.0,8.6,468.9,224.1,8.1,0.6,697.6,7.0
11/11/2019 18:00:00,-20.1,-41.4,0.0,100.0,80.1,96.7,6.0,8.8,481.1,240.0,8.4,0.6,694.6,7.2
11/11/2019 19:00:00,-19.8,-39.3,0.0,100.0,81.1,94.1,6.0,8.7,476.3,234.6,8.1,0.6,673.2,7.2
11/11/2019 20:00:00,-20.3,-49.6,0.0,100.0,88.6,95.4,5.9,9.0,525.4,301.7,8.0,0.6,668.2,7.9
11/11/2019 21:00:00,-19.9,-40.5,0.0,100.0,85.6,86.4,6.0,8.5,467.8,219.4,7.6,0.6,665.6,7.0
11/11/2019 22:00:00,-19.5,-42.5,0.0,100.0,81.5,94.8,6.0,8.7,481.0,239.0,8.1,0.6,654.0,7.2
11/11/2019 23:00:00,-20.0,-52.1,0.0,100.0,87.5,98.1,6.0,8.6,535.6,316.9,8.3,0.6,656.3,8.0
11/12/2019 00:00:00,-20.7,-47.6,0.0,100.0,87.2,92.1,6.1,8.6,507.7,273.9,8.6,0.6,651.5,7.6
11/12/2019 01:00:00,-19.8,-40.2,0.0,100.0,79.5,95.5,6.0,8.7,471.2,225.0,8.4,0.5,639.7,7.1
11/12/2019 02:00:00,-16.3,-35.2,0.0,100.0,80.4,95.6,6.0,9.1,474.2,230.2,8.0,0.6,664.3,7.1
11/12/2019 03:00:00,-15.1,-28.6,0.0,100.0,83.9,94.4,6.0,8.8,454.0,203.9,7.9,0.6,657.1,6.8
11/12/2019 04:00:00,-14.9,-28.5,0.0,100.0,80.1,94.5,6.1,9.0,453.1,204.4,7.7,0.6,651.9,6.8
11/12/2019 05:00:00,-14.6,-31.0,0.0,100.0,76.6,97.9,6.0,8.8,462.5,217.8,7.9,0.6,637.6,7.0
11/12/2019 06:00:00,-15.1,-36.1,0.0,100.0,78.6,97.2,6.0,8.9,499.7,266.2,8.5,0.5,625.6,7.5
11/12/2019 07:00:00,-15.5,-29.2,0.0,100.0,72.9,90.6,6.0,8.7,457.0,213.5,8.4,0.6,564.6,6.9
11/12/2019 08:00:00,-9.3,-31.9,0.0,100.0,76.6,104.0,5.8,9.0,485.0,249.0,8.9,0.5,578.7,7.3
11/12/2019 09:00:00,-16.2,-57.6,0.0,100.0,121.1,89.2,6.0,8.5,506.7,247.1,7.5,0.6,641.2,7.5
11/12/2019 10:00:00,-8.6,-36.6,0.0,100.0,142.2,98.8,6.0,8.4,476.4,198.9,5.9,0.5,759.7,7.1
11/12/2019 11:00:00,-11.4,-42.8,0.0,100.0,148.6,98.6,6.0,8.3,491.9,216.3,6.2,0.5,757.4,7.4
11/12/2019 12:00:00,-10.8,-42.6,0.0,100.0,149.5,98.7,5.9,8.4,491.9,215.0,6.2,0.6,723.0,7.4
11/12/2019 13:00:00,-7.7,-39.2,0.0,100.0,154.7,105.6,5.9,8.6,506.3,238.8,5.9,0.5,739.2,7.6
11/12/2019 14:00:00,-12.0,-55.4,0.0,100.0,155.3,96.7,5.9,8.9,545.9,290.3,6.7,0.5,715.8,8.2
11/12/2019 15:00:00,-17.6,-57.6,0.0,100.0,157.4,88.8,6.0,9.4,504.8,234.4,6.4,0.6,745.9,7.6
11/12/2019 16:00:00,-13.6,-46.4,0.0,100.0,159.5,97.9,6.0,9.0,491.9,214.8,6.0,0.6,759.0,7.4
11/12/2019 17:00:00,-11.1,-42.3,0.0,100.0,156.4,100.4,5.9,9.2,491.9,215.4,5.9,0.6,766.7,7.4
11/12/2019 18:00:00,-10.7,-43.6,0.0,100.0,153.5,97.7,6.0,9.1,491.9,215.0,6.1,0.6,756.2,7.4
11/12/2019 19:00:00,-11.4,-43.1,0.0,100.0,151.1,97.3,5.9,9.1,491.9,214.1,6.1,0.6,761.4,7.4
11/12/2019 20:00:00,-21.0,-35.9,0.0,74.0,109.0,95.1,5.9,8.9,493.1,238.2,8.8,0.6,598.2,7.4
11/12/2019 21:00:00,-21.8,-40.7,0.0,100.0,78.3,98.6,5.9,8.6,491.4,251.4,8.3,0.6,614.7,7.4
11/12/2019 22:00:00,-19.3,-37.6,0.0,100.0,79.9,95.0,6.0,8.7,481.1,241.0,8.2,0.6,620.1,7.2
11/12/2019 23:00:00,-19.9,-40.1,0.0,100.0,79.8,96.7,5.9,8.6,478.7,234.7,8.7,0.5,571.4,7.2
13/11/2019 00:00:00,-20.1,-40.0,0.0,100.0,78.9,100.7,6.0,8.7,474.8,229.8,8.4,0.5,608.2,7.1
13/11/2019 01:00:00,-20.0,-39.8,0.0,100.0,77.0,96.3,6.0,8.7,468.4,221.6,8.6,0.4,615.1,7.0
13/11/2019 02:00:00,-19.5,-42.0,0.0,100.0,77.8,98.7,5.9,8.8,495.4,261.0,8.5,0.4,609.5,7.4
13/11/2019 03:00:00,-20.3,-45.4,0.0,100.0,85.3,97.4,5.9,9.0,524.2,298.8,8.8,0.4,591.8,7.9
13/11/2019 04:00:00,-20.4,-40.3,0.0,100.0,84.3,91.4,5.9,8.7,483.1,240.3,8.4,0.4,619.8,7.2
13/11/2019 05:00:00,-19.9,-34.3,0.0,100.0,79.8,85.1,6.0,8.7,444.8,193.8,8.3,0.5,628.2,6.7
13/11/2019 06:00:00,-19.7,-39.8,0.0,100.0,79.7,91.7,5.9,8.9,472.6,228.2,9.4,0.5,553.0,7.1
13/11/2019 07:00:00,-20.1,-43.3,0.0,100.0,84.4,99.1,5.9,8.8,479.2,233.1,8.7,0.5,611.4,7.2
13/11/2019 08:00:00,-20.1,-40.7,0.0,100.0,72.8,93.2,5.9,8.9,467.0,219.3,8.6,0.5,602.7,7.0
13/11/2019 09:00:00,-19.9,-44.0,0.0,100.0,77.1,98.7,6.0,8.8,482.1,238.3,9.1,0.6,557.0,7.2
13/11/2019 10:00:00,-20.0,-42.3,0.0,100.0,86.5,98.6,6.0,8.9,477.8,232.2,8.8,0.6,606.8,7.2
13/11/2019 11:00:00,-20.0,-42.0,0.0,100.0,88.5,96.6,6.0,8.8,478.1,232.3,8.4,0.5,653.2,7.2
13/11/2019 12:00:00,-19.9,-42.7,0.0,100.0,85.8,97.5,6.0,8.8,485.4,241.6,8.5,0.6,656.5,7.3
13/11/2019 13:00:00,-20.2,-44.4,0.0,100.0,87.1,93.8,6.0,8.7,489.1,244.8,8.5,0.6,682.2,7.4
13/11/2019 14:00:00,-20.0,-43.8,0.0,100.0,87.4,94.5,6.0,8.6,483.6,237.3,8.4,0.5,709.0,7.3
13/11/2019 15:00:00,-19.6,-43.8,0.0,100.0,88.0,97.6,5.9,8.8,497.2,258.7,8.0,0.5,707.7,7.5
13/11/2019 16:00:00,-20.2,-43.2,0.0,100.0,89.1,100.2,5.9,8.6,516.3,285.6,8.0,0.5,671.2,7.7
13/11/2019 17:00:00,-20.5,-37.8,0.0,100.0,89.1,94.4,6.0,8.7,473.4,226.3,8.0,0.5,661.2,7.1
13/11/2019 18:00:00,-19.8,-34.4,0.0,100.0,83.8,98.7,5.9,8.9,459.3,210.7,8.0,0.5,637.1,6.9
13/11/2019 19:00:00,-19.9,-37.6,0.0,100.0,79.9,94.0,5.9,9.0,462.8,216.0,8.2,0.5,609.3,6.9
13/11/2019 20:00:00,-19.7,-33.8,0.0,100.0,77.1,80.5,6.0,8.9,442.1,192.6,8.3,0.5,628.0,6.7
13/11/2019 21:00:00,-20.5,-36.6,0.0,100.0,82.9,87.1,6.0,9.0,460.5,209.8,8.2,0.5,621.9,6.9
13/11/2019 22:00:00,-19.9,-34.1,0.0,100.0,78.3,97.5,5.9,8.8,460.2,214.1,8.2,0.6,633.3,6.9
13/11/2019 23:00:00,-20.0,-33.6,0.0,100.0,76.6,97.1,5.9,8.8,457.8,210.6,8.4,0.5,639.1,6.9
14/11/2019 00:00:00,-19.8,-37.3,0.0,100.0,76.2,98.0,6.0,8.8,469.0,224.8,8.2,0.4,652.3,7.0
14/11/2019 01:00:00,-20.2,-30.3,0.0,100.0,75.5,91.6,6.1,8.8,452.5,203.8,8.0,0.4,668.9,6.8
14/11/2019 02:00:00,-20.3,-26.1,0.0,100.0,74.4,97.5,5.9,8.8,451.0,202.6,7.9,0.4,677.7,6.8
14/11/2019 03:00:00,-19.9,-29.2,0.0,100.0,76.0,95.9,6.0,8.7,452.9,205.6,7.8,0.4,677.6,6.8
14/11/2019 04:00:00,-19.9,-30.5,0.0,100.0,75.8,96.7,5.9,8.7,457.0,209.4,8.0,0.5,667.7,6.9
14/11/2019 05:00:00,-20.0,-30.8,0.0,100.0,76.8,100.0,5.9,8.7,460.3,213.0,8.2,0.4,648.4,6.9
14/11/2019 06:00:00,-20.1,-35.7,0.0,100.0,77.3,95.3,5.9,8.8,464.3,217.8,8.2,0.4,660.6,7.0
14/11/2019 07:00:00,-20.0,-31.7,0.0,100.0,78.2,96.7,6.0,8.9,461.2,213.9,7.9,0.5,686.9,6.9
14/11/2019 08:00:00,-20.2,-27.6,0.0,100.0,73.8,96.2,6.0,8.7,452.6,202.7,7.9,0.5,725.8,6.8
14/11/2019 09:00:00,-19.9,-29.3,0.0,100.0,75.1,95.2,6.0,8.6,457.7,209.2,7.8,0.5,722.2,6.9
14/11/2019 10:00:00,-22.5,-34.0,0.0,100.0,77.5,99.6,5.9,8.9,479.5,240.8,8.0,0.5,706.6,7.2
14/11/2019 11:00:00,-18.6,-28.0,0.0,100.0,76.2,86.2,6.0,8.7,438.0,187.0,8.0,0.6,693.0,6.6
14/11/2019 12:00:00,-19.9,-32.4,0.0,100.0,73.5,98.4,5.9,8.8,455.6,209.5,7.9,0.5,709.3,6.8
14/11/2019 13:00:00,-20.1,-32.4,0.0,100.0,79.5,94.4,6.0,8.8,453.5,205.1,8.1,0.5,692.8,6.8
14/11/2019 14:00:00,-19.7,-31.9,0.0,100.0,84.9,98.5,6.0,8.7,460.3,211.0,8.0,0.5,669.9,6.9
14/11/2019 15:00:00,-19.9,-41.2,0.0,100.0,88.5,95.4,6.0,8.6,474.6,228.1,8.2,0.6,674.5,7.1
14/11/2019 16:00:00,-20.1,-33.8,0.0,100.0,91.1,95.5,6.0,8.6,468.2,219.4,8.1,0.5,661.1,7.0
14/11/2019 17:00:00,-19.3,-31.9,0.0,100.0,92.1,92.0,6.0,8.6,466.4,218.5,7.7,0.6,692.3,7.0
14/11/2019 18:00:00,-20.7,-36.2,0.0,100.0,108.9,87.2,5.9,9.4,478.4,231.2,8.3,0.6,659.2,7.2
14/11/2019 19:00:00,-20.0,-25.7,0.0,100.0,89.5,92.2,6.0,8.7,451.0,199.4,7.4,0.6,681.4,6.8
14/11/2019 20:00:00,-19.8,-30.4,0.0,100.0,88.9,97.4,6.0,8.9,460.6,213.9,7.5,0.4,689.6,6.9
14/11/2019 21:00:00,-20.2,-27.0,0.0,100.0,85.9,96.0,6.0,8.8,450.9,203.1,7.5,0.5,697.2,6.8
14/11/2019 22:00:00,-20.1,-25.7,0.0,100.0,82.1,97.9,6.0,8.9,446.0,197.6,7.7,0.5,720.2,6.7
14/11/2019 23:00:00,-20.0,-26.5,0.0,100.0,79.5,93.3,6.0,8.8,439.7,190.0,7.6,0.5,715.6,6.6
15/11/2019 00:00:00,-20.0,-31.5,0.0,100.0,81.2,96.3,5.9,8.8,453.1,206.6,7.8,0.5,709.7,6.8
15/11/2019 01:00:00,-19.8,-32.7,0.0,100.0,86.2,98.3,5.9,8.7,459.0,212.4,7.8,0.5,712.8,6.9
15/11/2019 02:00:00,-20.0,-40.2,0.0,100.0,82.9,97.1,5.9,8.8,467.1,223.4,7.7,0.4,744.1,7.0
15/11/2019 03:00:00,-20.1,-40.0,0.0,100.0,78.0,95.6,5.9,8.7,465.0,220.9,7.8,0.5,741.8,7.0
15/11/2019 04:00:00,-20.0,-38.1,0.0,100.0,74.9,94.2,6.0,8.8,459.8,214.3,7.8,0.5,751.0,6.9
15/11/2019 05:00:00,-20.0,-38.3,0.0,100.0,76.4,98.4,5.9,8.7,466.9,223.4,7.8,0.5,758.4,7.0
15/11/2019 06:00:00,-20.2,-39.6,0.0,100.0,77.4,93.8,5.9,8.8,461.3,215.6,8.3,0.6,711.7,6.9
15/11/2019 07:00:00,-20.0,-39.7,0.0,100.0,80.1,87.6,6.0,8.8,462.4,214.2,8.0,0.5,688.5,6.9
15/11/2019 08:00:00,-19.3,-45.4,0.0,100.0,102.4,91.5,5.8,8.8,491.8,250.3,8.0,0.4,708.1,7.4
15/11/2019 09:00:00,-20.4,-45.3,0.0,100.0,133.3,82.7,6.0,8.3,468.1,199.4,6.5,0.4,852.5,7.0
15/11/2019 10:00:00,-20.0,-43.4,0.0,100.0,150.5,100.7,5.9,8.3,486.7,213.8,6.3,0.4,889.1,7.3
15/11/2019 11:00:00,-20.1,-42.7,0.0,100.0,157.2,97.6,5.9,8.3,485.5,209.5,6.3,0.5,873.5,7.3
