LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
KILN PERFORMANCE PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441CN1A_1B_TT01,E_451PC1_TT01,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,L_471BU1_FT01,M_471BU1_PT01,N_461KL1_AT_NO
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH O/L TEMP.,Calciner Outlet Temp (TC)',TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,PRIMARY AIR FLOW,PRIMARY AIR PRESSURE,Kiln I/L Gas Analyser NO
UNIT,tph,tph,Kw,°C,°C,°C,°C,°C,rpm,A,Kw,tph,mmWc,ppm
20/10/2019 06:00:00,285.3,0.0,103.1,337.4,959.8,1042.4,1120.6,1232.5,3.9,464.7,382.1,1858.8,2548.7,717.0
20/10/2019 07:00:00,285.2,0.0,103.3,338.0,935.8,1044.2,1127.8,1215.8,3.9,488.2,404.4,1856.3,2551.1,775.7
20/10/2019 08:00:00,285.4,0.0,103.2,336.5,934.2,1055.7,1132.0,1246.4,3.9,454.2,373.4,1860.1,2551.5,851.7
20/10/2019 09:00:00,288.5,0.0,104.0,334.0,913.4,1052.0,1104.7,1406.9,3.9,429.9,344.4,1874.9,2547.9,1065.6
20/10/2019 10:00:00,290.2,0.0,104.1,313.3,944.7,1037.3,1136.9,1238.7,3.9,456.5,372.6,1876.3,2547.1,861.8
20/10/2019 11:00:00,289.3,0.0,104.6,311.6,956.1,1051.7,1158.9,1168.0,3.9,486.3,403.6,1866.4,2532.5,719.2
20/10/2019 12:00:00,285.1,0.0,103.2,308.0,961.8,1078.4,1178.1,1162.3,3.9,488.4,407.6,1866.3,2526.6,502.6
20/10/2019 13:00:00,285.2,0.0,103.2,304.7,947.9,1085.8,1178.5,1169.0,3.9,489.8,406.1,1863.5,2522.6,502.9
20/10/2019 14:00:00,285.2,0.0,102.9,308.4,949.5,1068.9,1167.6,1149.0,3.9,468.6,385.1,1863.4,2518.8,460.1
20/10/2019 15:00:00,285.2,0.0,103.0,309.8,947.1,1071.3,1148.6,1167.9,3.9,456.3,373.5,1865.6,2516.9,464.0
20/10/2019 16:00:00,285.2,0.0,102.6,311.3,949.9,1031.3,1155.2,1197.6,3.9,458.1,374.9,1864.5,2517.6,376.7
20/10/2019 17:00:00,285.2,0.0,103.2,309.8,932.0,1036.9,1138.8,1210.9,3.9,444.7,362.1,1865.5,2521.5,630.0
20/10/2019 18:00:00,285.2,0.0,103.4,309.2,924.8,1036.4,1137.5,1189.9,3.9,433.0,350.3,1863.9,2532.6,514.7
20/10/2019 19:00:00,285.9,0.0,104.0,311.0,944.4,1045.0,1145.7,1162.9,3.9,468.5,385.2,1866.6,2535.3,604.5
20/10/2019 20:00:00,287.4,0.0,104.1,315.0,956.8,1036.6,1162.7,1153.8,3.9,482.6,402.0,1867.6,2546.6,497.9
20/10/2019 21:00:00,290.1,0.0,104.6,313.1,951.2,1056.5,1172.7,1164.9,3.9,494.8,412.9,1863.1,2546.1,559.1
20/10/2019 22:00:00,290.3,0.0,104.5,313.6,937.4,1038.7,1154.5,1151.1,3.9,468.2,384.8,1852.4,2551.5,494.5
20/10/2019 23:00:00,291.5,0.0,104.9,311.5,920.6,1059.3,1147.2,1144.4,3.9,432.2,348.0,1848.1,2549.6,363.8
21/10/2019 00:00:00,292.3,0.0,104.9,311.1,951.2,1060.6,1137.9,1155.1,3.9,459.2,376.0,1839.9,2549.5,406.0
21/10/2019 01:00:00,292.3,0.0,104.7,311.7,951.3,1065.9,1115.8,1169.1,3.9,456.8,374.7,1835.7,2551.9,441.8
21/10/2019 02:00:00,292.4,0.0,104.6,308.6,939.6,1068.6,1100.3,1193.8,3.9,454.8,371.1,1837.4,2545.4,532.3
21/10/2019 03:00:00,294.4,0.0,105.0,309.3,925.9,1035.3,1085.9,1251.9,3.9,430.1,346.0,1839.9,2547.1,521.5
21/10/2019 04:00:00,295.5,0.0,105.6,310.0,880.2,1038.4,1077.4,1221.5,3.9,400.2,314.7,1850.9,2550.4,531.5
21/10/2019 05:00:00,295.4,0.0,105.7,312.0,885.4,1006.4,1085.6,1174.8,3.9,418.6,335.1,1855.1,2550.6,635.9
21/10/2019 06:00:00,295.2,0.0,106.1,311.1,894.1,1022.8,1094.6,1170.5,3.9,432.2,348.8,1851.7,2550.8,563.3
21/10/2019 07:00:00,295.3,0.0,106.3,309.4,892.6,1032.7,1102.3,1160.3,3.9,419.1,334.0,1855.4,2553.6,516.9
21/10/2019 08:00:00,295.2,0.0,106.0,308.7,894.7,1035.9,1105.4,1156.3,3.9,421.6,338.3,1854.7,2549.1,522.6
21/10/2019 09:00:00,295.2,0.0,105.2,308.5,892.9,1043.5,1101.2,1151.7,3.9,426.9,343.2,1859.6,2545.0,506.0
21/10/2019 10:00:00,295.5,0.0,104.6,315.2,944.1,1018.2,1120.2,1142.6,3.9,479.9,397.9,1863.9,2550.4,496.4
21/10/2019 11:00:00,295.2,0.0,104.8,312.8,944.1,1048.5,1139.3,1151.6,3.9,494.0,413.3,1851.6,2540.9,444.0
21/10/2019 12:00:00,295.2,0.0,104.3,315.0,950.9,1051.1,1163.8,1158.6,3.9,498.6,416.8,1849.7,2528.6,433.0
21/10/2019 13:00:00,295.4,0.0,103.5,321.0,931.3,1010.9,1161.9,1123.7,3.9,533.6,452.3,1845.9,2528.7,472.2
21/10/2019 14:00:00,295.4,0.0,104.2,320.7,921.7,980.1,1151.4,1106.4,3.9,516.2,434.3,1856.7,2539.1,421.6
21/10/2019 15:00:00,295.5,0.0,104.2,325.1,930.5,1007.9,1153.3,1131.0,3.9,522.1,440.9,1852.7,2536.5,444.6
21/10/2019 16:00:00,295.5,0.0,104.4,323.2,931.5,999.4,1144.5,1109.7,3.9,526.7,447.0,1852.5,2537.8,393.3
21/10/2019 17:00:00,292.4,0.0,104.1,323.8,933.4,960.4,1163.6,1101.3,3.9,507.6,427.4,1847.9,2531.4,296.9
21/10/2019 18:00:00,291.4,0.0,103.8,325.6,940.5,954.1,1171.5,1123.7,3.9,520.5,440.4,1842.7,2531.1,378.6
21/10/2019 19:00:00,291.6,0.0,103.8,322.9,943.3,973.1,1188.3,1109.9,3.9,509.3,427.1,1845.0,2538.4,420.6
21/10/2019 20:00:00,292.7,0.0,104.2,319.6,941.0,979.9,1195.6,1121.8,3.9,489.4,409.6,1844.3,2547.6,426.1
21/10/2019 21:00:00,292.5,0.0,104.3,317.5,932.7,983.3,806.1,1109.0,3.9,470.2,389.3,1845.2,2547.6,398.2
21/10/2019 22:00:00,295.0,0.0,104.9,316.1,952.5,968.2,1161.7,1081.2,3.9,425.3,341.2,1847.8,2551.8,358.1
21/10/2019 23:00:00,291.5,0.0,104.5,316.5,970.7,1000.4,1197.7,1011.9,3.9,423.8,340.6,1849.3,2550.2,348.9
22/10/2019 00:00:00,249.6,0.0,94.6,316.7,976.9,1026.2,1201.1,886.8,3.7,448.5,353.6,1846.2,2550.4,366.7
22/10/2019 01:00:00,230.4,0.0,90.4,317.6,969.3,1048.1,1195.5,750.0,3.9,448.4,364.5,1847.1,2548.4,373.2
22/10/2019 02:00:00,230.5,0.0,90.2,315.4,961.5,1059.5,1175.2,750.0,3.9,475.4,392.2,1841.0,2550.4,375.5
22/10/2019 03:00:00,230.8,0.0,90.0,317.5,961.0,1066.1,1124.8,750.0,3.9,447.4,365.0,1855.0,2549.4,409.0
22/10/2019 04:00:00,230.7,0.0,89.9,315.4,960.1,1054.2,1089.1,752.5,3.9,433.1,349.1,1875.6,2549.6,666.1
22/10/2019 05:00:00,232.9,0.0,90.7,315.6,948.8,1029.3,1078.3,750.0,3.9,424.7,340.7,1881.9,2550.3,832.1
22/10/2019 06:00:00,239.9,0.0,92.8,342.5,918.3,1014.9,1067.2,750.0,3.9,412.1,327.0,1934.8,2552.3,814.1
22/10/2019 07:00:00,246.8,0.0,94.6,342.8,941.9,1015.5,1069.8,750.0,3.9,405.4,320.3,1951.9,2551.7,794.4
22/10/2019 08:00:00,257.6,0.0,97.8,335.8,938.4,1021.0,1070.4,750.0,3.9,412.5,328.3,1965.3,2548.9,793.4
22/10/2019 09:00:00,253.9,0.0,96.5,331.6,953.7,1010.1,1086.0,750.0,3.6,439.9,338.7,1975.2,2551.3,703.4
22/10/2019 10:00:00,250.6,0.0,95.1,330.9,953.1,1058.7,1093.8,750.0,3.5,447.8,338.5,1974.3,2546.0,596.4
22/10/2019 11:00:00,250.5,0.0,95.1,329.3,953.7,1016.0,1120.8,750.0,3.6,416.7,313.8,1967.4,2542.8,462.3
22/10/2019 12:00:00,252.2,0.0,95.6,327.1,936.7,990.1,1119.0,750.0,3.9,382.4,297.0,1965.9,2529.2,528.7
22/10/2019 13:00:00,262.9,0.0,98.0,317.5,918.0,1001.4,1099.9,750.0,3.9,382.5,296.0,1972.6,2523.4,694.4
22/10/2019 14:00:00,268.4,0.0,99.1,323.1,942.6,1032.9,1098.7,750.0,3.9,379.4,293.1,1975.1,2523.3,786.1
22/10/2019 15:00:00,271.3,0.0,99.6,330.0,942.7,880.5,1101.9,750.0,3.9,394.2,309.7,1970.6,2517.0,714.2
22/10/2019 16:00:00,273.1,0.0,100.6,338.3,935.7,1016.3,1090.7,1199.1,3.9,387.6,300.6,1969.7,2518.6,778.7
22/10/2019 17:00:00,285.6,0.0,103.7,339.4,928.2,991.6,1082.8,1347.4,3.9,389.0,303.2,1979.9,2539.8,917.2
22/10/2019 18:00:00,293.0,0.0,105.6,336.8,921.8,1045.1,1092.2,1264.2,3.9,394.4,308.5,1985.4,2546.9,838.0
22/10/2019 19:00:00,294.7,0.0,105.8,339.2,944.5,1010.4,1099.3,1243.2,3.9,413.8,330.2,1981.5,2551.6,816.5
22/10/2019 20:00:00,295.4,0.0,106.3,332.4,944.5,1007.9,1099.3,1192.2,3.9,420.2,334.7,1981.7,2552.1,625.2
22/10/2019 21:00:00,295.2,0.0,106.2,331.9,967.6,1038.0,1109.4,1155.0,3.9,438.8,356.7,1968.3,2550.6,586.0
22/10/2019 22:00:00,291.1,0.0,104.8,327.9,979.7,1065.3,1139.1,1093.3,3.9,445.4,363.4,1943.4,2552.0,424.1
22/10/2019 23:00:00,271.6,0.0,99.9,328.1,969.3,1092.0,1113.8,1069.9,3.9,430.4,345.8,1920.4,2547.5,430.5
23/10/2019 00:00:00,274.2,0.0,100.6,328.0,953.6,1072.7,1099.1,1182.9,3.9,421.4,338.0,1912.4,2553.7,516.8
23/10/2019 01:00:00,283.7,0.0,102.6,327.2,943.8,1056.2,1089.3,1202.3,3.9,427.2,343.9,1919.8,2551.9,527.2
23/10/2019 02:00:00,288.6,0.0,103.6,324.3,943.8,1049.9,1074.7,1258.9,3.9,424.9,342.8,1909.5,2551.2,607.8
23/10/2019 03:00:00,295.3,0.0,105.2,319.1,919.8,1012.4,1055.0,1332.7,3.9,428.8,345.7,1898.5,2549.7,771.9
23/10/2019 04:00:00,295.5,0.0,105.3,326.7,896.8,1052.3,1051.9,1355.4,3.9,414.7,332.5,1892.3,2549.7,726.2
23/10/2019 05:00:00,295.4,0.0,105.5,330.0,906.4,1031.5,1048.8,1335.1,3.9,409.6,326.6,1891.5,2549.0,719.0
23/10/2019 06:00:00,295.5,0.0,105.6,330.9,902.9,1049.2,1051.7,1282.5,3.9,430.2,344.7,1896.2,2550.2,784.5
23/10/2019 07:00:00,295.3,0.0,105.5,331.4,919.2,1041.5,1045.4,1273.9,3.9,446.4,364.0,1887.6,2552.2,792.8
23/10/2019 08:00:00,295.2,0.0,105.5,330.9,912.0,1031.1,1048.8,1304.0,3.9,424.3,339.8,1885.2,2548.0,851.0
23/10/2019 09:00:00,295.1,0.0,105.3,321.0,941.1,1015.8,1055.8,1206.2,3.9,425.0,339.8,1885.2,2548.5,674.6
23/10/2019 10:00:00,295.4,0.0,105.5,312.3,948.1,1032.6,1081.7,1238.2,3.9,439.8,355.6,1878.8,2549.5,666.5
23/10/2019 11:00:00,295.1,0.0,105.5,313.8,936.9,1012.3,1097.9,1299.7,3.9,438.5,353.6,1876.0,2547.3,752.6
23/10/2019 12:00:00,295.5,0.0,105.5,312.9,924.7,1008.2,1107.9,1291.2,3.9,430.6,346.8,1881.4,2542.1,762.5
23/10/2019 13:00:00,295.2,0.0,105.3,312.7,933.3,1005.9,1115.6,1269.9,3.9,457.2,373.6,1880.5,2536.8,666.5
23/10/2019 14:00:00,295.5,0.0,105.7,311.8,927.6,1012.1,1110.0,1260.9,3.9,448.5,366.8,1875.6,2531.5,655.9
23/10/2019 15:00:00,295.1,0.0,105.7,312.9,920.9,995.5,1101.7,1224.0,3.9,442.0,358.9,1869.3,2529.5,617.9
23/10/2019 16:00:00,295.3,0.0,106.0,311.1,921.9,1011.3,1109.6,1152.5,3.9,446.0,363.1,1869.1,2527.5,463.3
23/10/2019 17:00:00,280.5,0.0,102.8,312.3,944.8,1029.4,1092.0,1142.6,3.8,448.5,355.6,1881.6,2530.2,407.5
23/10/2019 18:00:00,270.9,0.0,100.5,315.4,955.1,1038.0,1082.8,1139.2,3.5,449.0,339.6,1873.0,2544.0,402.3
23/10/2019 19:00:00,271.4,0.0,100.5,314.9,960.3,1047.1,1078.5,1142.3,3.7,421.9,322.0,1855.3,2549.5,406.7
23/10/2019 20:00:00,280.4,0.0,102.5,310.0,948.5,1053.6,1081.4,1189.5,3.8,406.9,321.6,1849.3,2552.4,513.7
23/10/2019 21:00:00,294.1,0.0,105.8,306.3,926.3,1050.1,1085.3,1257.0,3.9,408.7,324.0,1854.4,2551.3,601.5
23/10/2019 22:00:00,295.4,0.0,106.2,306.7,914.8,1054.2,1075.4,1283.4,3.9,424.8,341.5,1851.1,2551.0,727.4
23/10/2019 23:00:00,295.4,0.0,105.7,307.3,922.2,1033.9,1063.3,1200.6,3.9,440.5,356.4,1843.8,2554.9,690.6
24/10/2019 00:00:00,295.3,0.0,106.0,308.6,959.7,1037.9,1080.4,1169.1,3.9,455.0,373.2,1834.4,2550.3,638.1
24/10/2019 01:00:00,295.5,0.0,106.0,307.8,954.4,1074.6,1114.3,1178.2,3.9,471.3,388.4,1829.8,2546.6,645.3
24/10/2019 02:00:00,295.4,0.0,106.1,308.9,953.0,1077.5,1115.7,1189.9,3.9,493.7,410.9,1822.4,2547.6,738.7
24/10/2019 03:00:00,295.4,0.0,105.8,308.8,949.4,1072.4,1093.2,1199.7,3.9,468.5,387.3,1818.3,2550.1,653.7
24/10/2019 04:00:00,295.6,0.0,105.8,309.4,925.1,1025.8,1070.7,1255.6,3.9,446.1,363.9,1834.7,2553.0,716.2
24/10/2019 05:00:00,295.5,0.0,105.7,306.3,898.1,1034.5,1058.2,1351.7,3.9,432.1,348.6,1839.2,2549.3,833.6
24/10/2019 06:00:00,295.5,0.0,106.4,307.1,899.3,1063.5,1063.0,1313.3,3.9,422.8,337.2,1846.0,2550.3,846.1
24/10/2019 07:00:00,295.5,0.0,106.9,314.4,924.6,1035.3,1092.2,1168.9,3.9,443.4,359.5,1844.9,2551.8,599.9
24/10/2019 08:00:00,276.4,0.0,101.8,312.8,972.1,1056.9,1107.0,1159.1,3.9,456.5,372.7,1839.7,2550.4,260.9
24/10/2019 09:00:00,261.7,0.0,98.1,311.4,984.9,1077.5,1106.8,1153.3,3.9,468.1,386.5,1839.5,2544.3,380.1
24/10/2019 10:00:00,265.1,0.0,99.0,308.8,957.7,1080.8,1096.9,1267.7,3.9,441.3,358.5,1838.9,2549.3,777.4
24/10/2019 11:00:00,276.9,0.0,102.0,309.8,941.3,1056.3,1090.5,1312.6,3.9,416.1,332.1,1852.4,2548.7,764.2
24/10/2019 12:00:00,271.5,0.0,100.7,314.6,933.7,1040.6,1095.7,1291.9,3.9,404.5,319.2,1858.9,2545.5,676.9
24/10/2019 13:00:00,264.2,0.0,98.3,316.8,911.1,1052.4,1069.0,1328.3,3.9,396.7,311.5,1861.4,2539.8,804.2
24/10/2019 14:00:00,262.7,0.0,97.4,319.4,909.4,981.5,1071.1,1161.1,3.9,377.7,290.5,1860.2,2533.4,403.4
24/10/2019 15:00:00,263.1,0.0,97.7,319.0,924.8,977.5,1071.8,1150.2,3.9,422.5,338.3,1855.6,2530.3,406.2
24/10/2019 16:00:00,261.4,0.0,97.1,317.2,926.7,999.5,1061.1,1161.1,3.9,463.3,380.8,1858.6,2528.7,644.3
24/10/2019 17:00:00,261.4,0.0,96.3,320.1,936.7,981.6,1018.0,1150.8,3.9,478.9,397.0,1870.1,2538.1,685.6
24/10/2019 18:00:00,261.6,0.0,96.4,317.9,921.9,977.4,964.2,1252.4,3.9,453.1,369.2,1882.0,2550.3,806.4
24/10/2019 19:00:00,254.9,0.0,95.4,314.7,898.3,982.7,976.2,1295.0,3.9,429.4,346.3,1883.3,2552.0,857.6
24/10/2019 20:00:00,251.3,0.0,94.6,348.0,889.0,999.7,997.4,1194.0,3.9,386.5,301.2,1892.7,2546.5,661.7
24/10/2019 21:00:00,250.9,0.0,94.4,349.3,888.1,992.7,1007.4,1219.0,3.9,429.4,345.3,1904.8,2552.6,735.0
24/10/2019 22:00:00,250.8,0.0,93.9,357.5,890.6,1003.7,970.9,1201.4,3.9,450.4,368.8,1920.2,2555.0,615.7
24/10/2019 23:00:00,251.0,0.0,95.0,354.5,865.7,978.5,1044.1,1116.9,3.9,420.7,334.8,1914.3,2548.6,575.0
25/10/2019 00:00:00,251.1,0.0,94.3,358.7,887.8,988.3,1074.1,1115.7,3.9,441.6,358.5,1910.2,2554.3,628.4
25/10/2019 01:00:00,250.9,0.0,94.5,353.7,886.3,998.7,1074.7,1125.9,3.9,407.8,322.0,1909.0,2548.8,519.8
25/10/2019 02:00:00,251.2,0.0,94.8,352.2,945.2,1008.7,1090.1,1138.7,3.9,422.6,338.5,1909.8,2546.9,498.9
25/10/2019 03:00:00,251.0,0.0,94.5,354.9,956.5,1027.1,1102.1,1166.4,3.9,423.5,339.6,1907.3,2549.6,524.1
25/10/2019 04:00:00,251.5,0.0,95.0,356.0,956.4,1037.1,1099.4,1170.0,3.9,421.1,338.5,1902.1,2549.7,513.4
25/10/2019 05:00:00,251.2,0.0,94.8,357.8,957.6,1031.7,1116.4,1169.0,3.9,424.5,341.2,1901.2,2550.1,536.7
25/10/2019 06:00:00,251.4,0.0,94.9,358.1,941.4,1038.1,1113.1,1151.9,3.9,433.2,351.8,1908.9,2553.4,517.9
25/10/2019 07:00:00,251.5,0.0,95.7,357.5,917.1,1019.9,1095.3,1160.3,3.9,425.1,340.2,1909.1,2550.4,505.7
25/10/2019 08:00:00,251.6,0.0,95.4,360.0,942.5,1020.1,1076.1,1178.0,3.9,423.6,340.5,1917.8,2549.4,473.9
25/10/2019 09:00:00,251.6,0.0,95.0,360.4,946.7,1014.6,1077.7,1172.4,3.9,433.2,348.2,1926.2,2548.5,433.8
25/10/2019 10:00:00,251.5,0.0,95.0,362.4,946.6,1013.2,1109.6,1159.2,3.9,430.2,346.6,1926.1,2541.9,403.4
25/10/2019 11:00:00,251.4,0.0,94.5,360.2,948.0,1005.6,1129.9,1167.4,3.9,434.6,349.8,1937.7,2532.3,462.1
25/10/2019 12:00:00,251.3,0.0,94.8,355.0,932.1,1012.9,1121.0,1156.2,3.9,418.6,333.2,1946.6,2521.3,455.2
25/10/2019 13:00:00,252.5,0.0,95.7,359.3,943.4,1008.3,1139.5,1122.5,3.9,417.6,332.8,1952.0,2521.2,411.3
25/10/2019 14:00:00,256.4,0.0,96.6,350.8,951.5,1036.3,1124.7,1150.0,3.9,396.4,309.6,1960.8,2517.6,416.5
25/10/2019 15:00:00,252.4,0.0,95.6,342.8,970.5,1063.8,1090.0,1141.7,3.7,408.9,305.0,1969.5,2514.7,312.5
25/10/2019 16:00:00,220.3,0.0,86.4,353.5,961.8,1005.1,1025.2,1114.0,3.3,395.2,266.3,1968.1,2518.3,373.2
25/10/2019 17:00:00,205.3,0.0,82.6,350.7,945.1,1024.2,988.2,1261.7,3.7,366.8,266.0,1973.7,2522.7,518.9
25/10/2019 18:00:00,226.3,0.0,89.0,340.9,941.4,976.2,1006.1,1175.8,3.8,342.7,249.7,1961.1,2530.8,468.2
25/10/2019 19:00:00,253.2,0.0,95.9,340.9,950.8,1024.0,1095.0,1183.6,3.9,393.0,306.6,1964.4,2536.9,486.2
25/10/2019 20:00:00,252.2,0.0,95.4,349.3,956.0,1040.4,1124.5,1176.4,3.9,426.6,341.9,1957.5,2546.0,534.2
25/10/2019 21:00:00,269.5,0.0,99.3,344.6,946.3,1008.8,1114.3,1243.7,3.9,405.9,321.9,1956.8,2544.2,644.4
25/10/2019 22:00:00,281.2,0.0,101.9,341.4,924.6,1016.2,1105.0,1254.0,3.9,401.9,315.1,1964.7,2552.9,566.5
25/10/2019 23:00:00,285.5,0.0,103.0,345.8,948.6,994.3,1094.4,1181.6,3.9,406.3,320.7,1974.0,2551.2,530.7
26/10/2019 00:00:00,285.4,0.0,102.9,349.1,943.5,985.8,1125.1,1176.8,3.9,433.2,349.5,1968.3,2548.6,544.4
26/10/2019 01:00:00,285.5,0.0,102.7,349.2,958.2,1008.1,1131.3,1147.9,3.9,448.6,364.7,1978.6,2548.7,469.6
26/10/2019 02:00:00,285.5,0.0,102.5,349.4,957.0,988.2,1147.7,1186.2,3.9,475.7,392.2,1967.9,2551.5,545.9
26/10/2019 03:00:00,285.5,0.0,102.8,337.8,963.8,983.0,1154.1,1196.0,3.9,483.9,402.9,1971.2,2549.5,699.4
26/10/2019 04:00:00,287.7,0.0,103.2,342.2,950.2,984.0,1137.5,1218.6,3.9,495.6,413.4,1961.2,2548.4,726.9
26/10/2019 05:00:00,291.4,0.0,104.1,337.8,968.2,999.7,1087.7,1203.3,3.9,463.8,382.2,1952.3,2551.3,747.2
26/10/2019 06:00:00,281.5,0.0,101.9,333.0,949.5,1042.3,1096.8,1179.1,3.9,445.7,363.2,1936.3,2550.1,611.8
26/10/2019 07:00:00,281.9,0.0,102.5,331.8,943.7,1023.7,1106.3,1180.6,3.9,432.2,348.3,1925.8,2551.6,580.2
26/10/2019 08:00:00,286.2,0.0,103.4,345.2,908.4,1025.0,1102.8,1189.9,3.9,412.5,326.5,1916.1,2548.4,614.6
26/10/2019 09:00:00,291.0,0.0,104.8,335.2,937.4,1033.0,1104.8,1158.4,3.9,411.9,325.6,1919.4,2552.7,535.9
26/10/2019 10:00:00,292.7,0.0,104.7,313.5,946.7,1006.4,1081.9,1246.8,3.9,413.7,329.6,1923.6,2547.2,624.8
26/10/2019 11:00:00,295.4,0.0,105.2,299.7,938.9,1029.6,1063.8,1414.4,3.9,386.5,300.4,1928.0,2548.5,707.8
26/10/2019 12:00:00,295.3,0.0,105.6,296.3,930.6,1032.4,1076.0,1355.4,3.9,351.6,261.5,1934.0,2548.0,545.6
26/10/2019 13:00:00,295.2,0.0,105.4,294.9,927.3,1009.6,1103.1,1155.1,3.9,352.3,262.7,1950.7,2544.2,271.7
26/10/2019 14:00:00,295.2,0.0,105.4,299.2,947.0,1019.4,1114.9,1192.3,3.9,384.8,296.3,1980.1,2547.3,470.9
26/10/2019 15:00:00,295.2,0.0,105.1,300.3,928.5,1012.4,1106.5,1229.9,3.9,398.8,312.9,1987.3,2548.0,543.3
26/10/2019 16:00:00,295.4,0.0,104.9,305.0,937.5,1021.1,604.9,1275.6,3.9,393.5,307.8,1993.2,2551.9,554.3
26/10/2019 17:00:00,295.5,0.0,104.9,305.5,919.1,1006.1,1114.0,1243.1,3.9,407.1,321.0,1980.3,2549.6,640.8
26/10/2019 18:00:00,295.2,0.0,104.7,305.4,917.5,1015.2,1132.9,1247.7,3.9,427.4,344.0,1975.8,2552.2,631.8
26/10/2019 19:00:00,295.3,0.0,105.1,300.6,912.5,1018.8,1154.1,1181.6,3.9,441.3,356.4,1976.1,2550.0,533.5
26/10/2019 20:00:00,295.4,0.0,105.7,300.6,899.6,1035.2,1156.5,1208.2,3.9,424.3,340.4,1980.5,2550.2,552.5
26/10/2019 21:00:00,295.4,0.0,105.1,298.5,921.8,1052.1,1136.5,1190.9,3.9,414.3,328.9,1970.4,2550.0,550.6
26/10/2019 22:00:00,295.4,0.0,105.3,302.9,957.0,1047.5,1092.5,1236.3,3.9,415.7,330.6,1955.8,2550.8,685.9
26/10/2019 23:00:00,295.5,0.0,105.1,309.9,957.2,1046.4,1095.6,1241.9,3.9,408.8,324.2,1950.2,2548.7,622.4
27/10/2019 00:00:00,295.5,0.0,104.8,313.0,933.6,1023.9,1104.8,1227.7,3.9,402.8,317.3,1955.8,2550.5,572.8
27/10/2019 01:00:00,295.4,0.0,104.4,308.7,949.6,1023.6,1123.9,1172.3,3.9,429.3,345.5,1954.4,2545.8,542.8
27/10/2019 02:00:00,295.3,0.0,105.1,307.3,949.8,1025.5,1070.9,1195.9,3.9,436.5,350.8,1950.2,2552.5,611.8
27/10/2019 03:00:00,295.5,0.0,105.1,313.4,966.7,1045.7,1074.3,1192.5,3.9,433.9,350.0,1954.4,2549.4,676.7
27/10/2019 04:00:00,295.6,0.0,105.2,313.4,975.1,1038.8,1067.4,1165.6,3.9,427.6,344.3,1943.4,2549.6,547.6
27/10/2019 05:00:00,295.3,0.0,104.6,318.9,961.2,1001.7,1087.9,1221.5,3.9,431.7,347.8,1947.8,2551.1,614.9
27/10/2019 06:00:00,295.3,0.0,104.6,320.5,950.3,977.2,1135.3,1191.3,3.9,454.6,370.6,1954.7,2547.2,598.0
27/10/2019 07:00:00,295.4,0.0,105.5,316.2,965.8,1031.1,1129.6,1176.5,3.9,498.1,416.1,1949.4,2551.1,583.5
27/10/2019 08:00:00,295.5,0.0,105.7,310.2,945.5,1041.4,1106.3,1199.4,3.9,467.4,383.4,1943.6,2552.3,395.4
27/10/2019 09:00:00,295.5,0.0,105.8,309.7,901.1,1021.4,1094.0,1423.7,3.9,426.7,344.7,1947.7,2548.3,742.5
27/10/2019 10:00:00,295.5,0.0,105.4,305.2,882.4,1003.4,1098.6,1250.8,3.9,374.4,288.3,1951.4,2548.9,523.0
27/10/2019 11:00:00,295.1,0.0,105.4,301.7,882.2,970.9,1125.4,1147.0,3.9,390.3,304.7,1962.9,2549.9,323.5
27/10/2019 12:00:00,295.3,0.0,105.2,306.4,915.2,987.4,1151.6,1153.2,3.9,437.0,354.4,1955.8,2547.7,465.4
27/10/2019 13:00:00,295.4,0.0,105.8,305.8,924.0,985.9,1145.5,1170.6,3.9,452.6,370.5,1952.6,2546.1,542.6
27/10/2019 14:00:00,295.4,0.0,105.9,304.1,905.1,1037.2,1129.3,1262.2,3.9,436.7,352.0,1966.4,2541.2,688.1
27/10/2019 15:00:00,295.2,0.0,105.6,300.1,883.7,1016.9,1119.6,1185.8,3.9,435.0,353.2,1964.6,2539.1,518.0
27/10/2019 16:00:00,295.2,0.0,105.7,296.7,860.8,1034.1,1091.5,1233.7,3.9,394.5,307.4,1964.6,2538.5,415.5
27/10/2019 17:00:00,295.3,0.0,105.6,295.6,870.9,1033.6,1128.6,1163.6,3.9,372.1,284.7,1967.9,2545.4,366.3
27/10/2019 18:00:00,295.3,0.0,105.7,300.0,911.6,1038.9,1139.3,1144.9,3.9,432.1,347.6,1956.6,2544.6,479.6
27/10/2019 19:00:00,295.3,0.0,105.6,302.1,906.7,1039.9,1135.4,1230.9,3.9,448.4,364.0,1952.3,2546.1,615.0
