LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
PRE-HEATER DRAFT PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441FN1_PT01,E_441CN1A_1B_PT01,F_441CN1A_PT03,G_441CN1B_PT03,H_441CN2_PT01,I_441CN3_PT01,J_441CN4_PT01,K_441CN5_PT01,L_451PC1_PT01,M_451PC1_PT03,N_461KL1_PT01
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH Fan Inlet Pressure,PH O/L DRAFT COMMON POINT,Cylone -1A Gas Outlet Pressure,Cylone -1B Gas outlet Pressure,Cylone -2 Gas Outlet Pressure,Cylone -3 Gas Outlet Pressure,Cyc 4 O/L Draft,Cylone -5 Gas Outlet Pressure,Calciner Outlet Pressure,Calciner Intlet Pressure,Kiln Inlet Pressure
UNIT,tph,tph,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
06/07/2019 23:00:00,0.1,284.0,101.0,-576.6,-489.4,-441.9,-440.2,-373.9,-328.7,-294.2,-260.3,-148.4,-38.6,-37.3
06/08/2019 00:00:00,0.1,264.9,95.4,-566.2,-478.1,-436.7,-428.7,-367.5,-327.0,-290.3,-256.2,-145.8,-43.9,-38.8
06/08/2019 01:00:00,0.1,265.3,95.4,-554.6,-474.9,-430.1,-419.2,-364.2,-325.8,-286.9,-259.8,-151.4,-40.8,-43.8
06/08/2019 02:00:00,0.1,263.3,95.4,-548.1,-465.3,-419.2,-420.1,-356.5,-323.6,-282.0,-249.9,-147.9,-41.8,-35.6
06/08/2019 03:00:00,0.1,264.8,95.4,-542.9,-472.7,-428.4,-422.7,-365.8,-327.0,-287.9,-254.9,-157.0,-37.7,-46.4
06/08/2019 04:00:00,0.1,265.3,95.4,-552.8,-470.7,-429.9,-425.6,-364.8,-335.0,-289.9,-267.2,-159.3,-40.3,-51.0
06/08/2019 05:00:00,0.1,264.4,95.4,-541.4,-462.8,-422.2,-412.8,-357.2,-324.3,-285.5,-261.5,-150.5,-31.4,-38.7
06/08/2019 06:00:00,0.1,254.5,93.9,-534.3,-454.1,-418.3,-407.2,-346.6,-316.6,-274.8,-251.6,-141.6,-26.6,-39.8
06/08/2019 07:00:00,0.1,252.3,93.9,-490.0,-404.0,-367.2,-357.7,-302.5,-278.2,-236.7,-213.8,-114.5,-35.7,-31.7
06/08/2019 08:00:00,0.1,266.6,96.8,-501.2,-413.2,-375.5,-371.9,-313.6,-290.5,-248.7,-225.8,-130.4,-28.3,-30.7
06/08/2019 09:00:00,0.1,274.7,98.2,-560.8,-475.4,-427.7,-424.4,-354.1,-326.6,-283.6,-249.0,-141.1,-34.1,-31.3
06/08/2019 10:00:00,0.1,274.1,98.2,-563.6,-479.6,-428.7,-425.3,-358.4,-325.3,-281.1,-246.8,-136.8,-38.8,-27.8
06/08/2019 11:00:00,0.1,277.7,98.2,-554.2,-475.9,-425.4,-420.8,-351.3,-317.2,-270.9,-229.5,-125.6,-39.8,-23.2
06/08/2019 12:00:00,0.1,288.0,101.0,-569.2,-485.0,-389.2,-443.4,-369.8,-331.6,-291.1,-252.5,-146.1,-40.7,-28.3
06/08/2019 13:00:00,0.1,288.0,101.0,-603.5,-517.4,-468.4,-465.4,-392.0,-348.8,-303.6,-266.4,-152.7,-40.4,-33.4
06/08/2019 14:00:00,0.1,289.8,101.0,-604.1,-518.1,-470.1,-466.8,-390.1,-352.3,-307.9,-272.9,-154.9,-45.0,-34.5
06/08/2019 15:00:00,0.1,288.9,101.0,-510.4,-422.3,-386.6,-348.6,-349.0,-301.3,-265.8,-236.9,-150.6,-38.8,-25.6
06/08/2019 16:00:00,0.1,288.7,102.5,-602.7,-520.3,-468.9,-467.7,-394.6,-352.2,-307.2,-265.2,-151.9,-39.9,-30.4
06/08/2019 17:00:00,0.1,294.3,102.5,-609.0,-519.5,-469.7,-468.0,-395.1,-355.4,-310.4,-266.9,-153.2,-45.2,-33.2
06/08/2019 18:00:00,0.1,295.1,102.5,-610.9,-520.7,-468.3,-469.6,-402.4,-355.4,-311.0,-270.1,-150.3,-45.2,-34.3
06/08/2019 19:00:00,0.1,294.4,102.5,-610.0,-526.6,-468.3,-472.1,-398.9,-353.8,-314.6,-274.0,-152.6,-39.9,-33.5
06/08/2019 20:00:00,0.1,294.9,102.5,-619.9,-531.5,-478.4,-478.4,-405.2,-362.3,-314.7,-274.9,-157.1,-41.1,-27.6
06/08/2019 21:00:00,0.1,294.3,103.9,-623.1,-532.5,-485.6,-480.3,-408.1,-360.1,-317.2,-276.1,-158.7,-42.4,-37.4
06/08/2019 22:00:00,0.1,294.7,102.5,-585.5,-501.3,-459.3,-448.2,-383.6,-344.8,-299.0,-263.7,-150.1,-34.2,-31.9
06/08/2019 23:00:00,0.1,284.5,101.0,-582.5,-496.0,-451.6,-443.9,-378.6,-335.4,-292.7,-247.7,-145.2,-36.0,-25.4
06/09/2019 00:00:00,0.1,283.7,99.6,-566.3,-477.4,-442.2,-432.2,-365.9,-334.9,-291.7,-259.6,-146.4,-38.4,-26.0
06/09/2019 01:00:00,0.1,284.1,99.6,-551.8,-470.3,-433.3,-421.6,-361.4,-326.3,-281.7,-247.5,-138.8,-36.8,-28.1
06/09/2019 02:00:00,0.1,284.0,99.6,-556.5,-471.6,-432.7,-420.9,-361.1,-323.3,-282.9,-240.1,-141.3,-39.0,-26.7
06/09/2019 03:00:00,0.1,295.5,101.0,-570.6,-481.6,-442.7,-430.2,-371.0,-330.5,-288.6,-248.8,-143.6,-37.1,-24.0
06/09/2019 04:00:00,0.1,293.5,102.5,-557.5,-476.7,-442.6,-430.4,-366.2,-334.7,-288.5,-251.6,-145.5,-40.6,-24.8
06/09/2019 05:00:00,0.1,284.1,99.6,-556.1,-473.3,-434.1,-423.3,-363.9,-327.0,-286.1,-250.3,-142.6,-36.0,-26.0
06/09/2019 06:00:00,0.1,282.7,99.6,-565.5,-480.2,-442.6,-430.9,-367.3,-336.0,-288.4,-259.9,-145.7,-39.3,-34.0
06/09/2019 07:00:00,0.1,285.6,101.0,-577.0,-489.8,-452.0,-438.4,-372.7,-333.9,-290.1,-260.4,-148.4,-37.5,-32.0
06/09/2019 08:00:00,0.1,285.5,101.0,-571.2,-483.4,-448.0,-438.2,-371.8,-332.1,-288.7,-253.3,-146.0,-38.7,-29.2
06/09/2019 09:00:00,0.1,284.5,101.0,-567.0,-480.1,-438.0,-431.7,-365.6,-318.0,-280.7,-243.3,-135.1,-31.9,-22.7
06/09/2019 10:00:00,0.1,283.7,101.0,-565.8,-479.7,-428.9,-430.7,-362.9,-326.8,-283.8,-247.9,-140.5,-38.5,-26.0
06/09/2019 11:00:00,0.1,288.0,101.0,-562.6,-469.4,-428.3,-425.6,-360.6,-327.0,-278.9,-237.3,-134.8,-41.8,-27.4
06/09/2019 12:00:00,0.1,289.9,101.0,-565.3,-477.9,-432.1,-436.6,-364.3,-320.6,-285.6,-241.8,-140.3,-40.8,-23.5
06/09/2019 13:00:00,0.1,286.9,101.0,-559.1,-475.3,-435.1,-421.2,-363.9,-322.6,-280.4,-237.6,-135.4,-40.4,-23.7
06/09/2019 14:00:00,0.1,287.0,101.0,-564.7,-476.3,-435.6,-432.3,-364.5,-323.8,-283.6,-240.5,-141.4,-38.5,-23.9
06/09/2019 15:00:00,0.1,283.7,99.6,-561.7,-480.5,-428.1,-408.9,-361.3,-319.4,-282.2,-248.8,-145.3,-38.6,-18.8
06/09/2019 16:00:00,0.1,284.4,99.6,-562.6,-479.6,-435.3,-429.1,-362.5,-324.9,-285.5,-243.8,-142.4,-36.4,-20.5
06/09/2019 17:00:00,0.1,284.0,99.6,-562.2,-473.3,-435.2,-427.5,-359.6,-319.8,-283.4,-245.1,-142.5,-38.3,-24.4
06/09/2019 18:00:00,0.1,286.8,99.6,-567.0,-476.3,-433.4,-428.5,-355.7,-328.4,-285.8,-250.5,-147.2,-38.9,-27.6
06/09/2019 19:00:00,0.1,283.0,99.6,-563.0,-476.2,-430.2,-417.4,-360.7,-322.6,-279.7,-246.3,-140.4,-42.8,-27.1
06/09/2019 20:00:00,0.1,283.7,99.6,-560.1,-472.8,-430.6,-420.6,-361.2,-313.7,-280.3,-240.0,-139.6,-37.4,-23.0
06/09/2019 21:00:00,0.1,284.1,99.6,-556.9,-472.1,-432.0,-421.5,-358.9,-313.7,-279.3,-245.2,-138.5,-35.3,-22.0
06/09/2019 22:00:00,0.1,284.1,99.6,-559.9,-473.6,-432.3,-425.5,-359.6,-320.4,-283.3,-242.8,-141.3,-39.4,-24.2
06/09/2019 23:00:00,0.1,283.7,98.2,-574.9,-486.4,-442.1,-435.6,-373.0,-326.5,-292.1,-250.7,-145.1,-44.0,-26.1
06/10/2019 00:00:00,0.1,284.5,98.2,-574.6,-488.7,-444.4,-433.1,-368.0,-328.0,-289.5,-256.0,-149.7,-41.2,-29.6
06/10/2019 01:00:00,0.1,283.7,98.2,-569.0,-480.9,-434.3,-434.4,-365.3,-324.3,-290.2,-253.8,-146.2,-39.3,-30.4
06/10/2019 02:00:00,0.1,283.9,98.2,-564.2,-478.1,-437.3,-428.7,-365.4,-325.5,-288.8,-256.3,-153.7,-40.1,-24.7
06/10/2019 03:00:00,0.1,284.4,99.6,-575.1,-484.1,-437.3,-438.1,-371.3,-333.3,-293.2,-265.5,-149.8,-40.9,-24.5
06/10/2019 04:00:00,0.1,283.7,99.6,-579.0,-492.4,-447.4,-439.8,-378.1,-332.5,-297.6,-264.0,-152.9,-42.9,-29.8
06/10/2019 05:00:00,0.1,283.9,101.0,-584.6,-492.1,-449.4,-439.7,-375.2,-331.8,-294.1,-258.9,-144.5,-37.7,-24.0
06/10/2019 06:00:00,0.1,283.5,99.6,-585.1,-492.6,-447.5,-373.7,-376.4,-330.2,-295.1,-252.8,-146.2,-42.2,-26.6
06/10/2019 07:00:00,0.1,283.0,99.6,-583.0,-495.5,-449.2,-406.0,-371.8,-331.3,-293.1,-250.5,-149.7,-36.1,-22.7
06/10/2019 08:00:00,0.1,283.0,99.6,-569.8,-481.6,-435.4,-421.3,-367.5,-324.0,-287.7,-253.3,-146.7,-40.4,-22.6
06/10/2019 09:00:00,0.1,284.0,99.6,-568.4,-486.0,-437.5,-423.5,-366.6,-323.9,-287.2,-250.2,-143.6,-41.1,-24.3
06/10/2019 10:00:00,0.1,283.2,99.6,-569.7,-486.6,-440.5,-427.8,-366.8,-327.7,-288.2,-254.2,-139.2,-42.8,-30.5
06/10/2019 11:00:00,0.1,282.2,99.6,-562.2,-476.9,-428.2,-419.1,-360.0,-319.3,-284.9,-249.8,-144.0,-43.0,-31.5
06/10/2019 12:00:00,0.1,273.6,98.2,-547.7,-466.8,-425.8,-417.3,-356.7,-312.4,-282.3,-251.7,-138.6,-38.6,-34.8
06/10/2019 13:00:00,0.1,276.2,98.2,-548.5,-467.8,-426.9,-417.2,-359.1,-312.9,-282.0,-245.3,-145.7,-40.7,-29.5
06/10/2019 14:00:00,0.1,277.4,99.6,-563.3,-476.0,-432.0,-425.2,-364.2,-316.6,-284.1,-243.9,-142.8,-42.6,-26.5
06/10/2019 15:00:00,0.1,267.8,96.8,-514.5,-431.7,-396.7,-394.5,-317.9,-269.1,-245.8,-210.9,-116.2,-41.4,-18.4
06/10/2019 16:00:00,0.1,267.9,96.8,-515.3,-426.1,-394.9,-272.2,-316.6,-274.9,-242.2,-209.5,-123.7,-33.4,-22.4
06/10/2019 17:00:00,0.1,268.3,98.2,-515.9,-436.4,-401.7,-325.5,-305.2,-274.5,-233.0,-211.2,-114.5,-32.2,-26.9
06/10/2019 18:00:00,0.1,269.3,98.2,-509.0,-428.5,-395.9,-330.4,-293.6,-271.7,-237.4,-202.0,-120.9,-34.7,-25.2
06/10/2019 19:00:00,0.1,267.8,98.2,-507.3,-427.0,-399.1,-331.7,-281.6,-275.1,-241.7,-212.7,-122.1,-31.3,-25.4
06/10/2019 20:00:00,0.1,268.6,98.2,-502.0,-418.3,-350.5,-339.3,-309.4,-273.7,-240.8,-205.6,-110.2,-38.3,-26.0
06/10/2019 21:00:00,0.1,271.5,98.2,-511.4,-427.9,-406.2,-333.7,-292.4,-275.3,-243.6,-210.2,-113.0,-29.3,-24.0
06/10/2019 22:00:00,0.1,268.3,98.2,-510.3,-429.5,-404.2,-347.5,-300.8,-277.9,-244.4,-213.1,-124.6,-37.0,-24.1
06/10/2019 23:00:00,0.1,271.6,98.2,-509.0,-427.3,-407.9,-345.6,-319.7,-279.6,-248.6,-216.0,-116.5,-37.4,-28.4
06/11/2019 00:00:00,0.1,267.7,96.8,-513.5,-435.6,-411.4,-355.4,-321.5,-278.4,-252.5,-219.1,-126.8,-36.4,-23.1
06/11/2019 01:00:00,0.1,268.5,98.2,-519.5,-431.6,-390.4,-361.2,-285.6,-286.8,-250.6,-214.5,-118.8,-38.3,-28.4
06/11/2019 02:00:00,0.1,268.1,98.2,-509.3,-430.3,-383.9,-359.7,-308.2,-283.2,-247.1,-210.9,-120.5,-35.2,-28.4
06/11/2019 03:00:00,0.1,269.0,98.2,-511.5,-434.2,-393.0,-353.1,-330.3,-283.9,-247.9,-214.9,-123.2,-38.9,-26.2
06/11/2019 04:00:00,0.1,271.0,96.8,-518.4,-434.0,-395.5,-351.6,-313.9,-280.1,-247.5,-216.6,-117.8,-34.5,-30.3
06/11/2019 05:00:00,0.1,269.3,98.2,-518.7,-434.1,-403.0,-350.1,-312.8,-275.8,-249.0,-210.7,-120.7,-39.1,-29.4
06/11/2019 06:00:00,0.1,269.1,96.8,-515.3,-428.2,-402.7,-347.5,-300.7,-280.7,-245.8,-212.6,-117.3,-39.3,-27.4
06/11/2019 07:00:00,0.1,268.5,96.8,-513.8,-431.3,-404.1,-349.7,-310.2,-278.8,-245.7,-215.9,-118.6,-38.0,-28.4
06/11/2019 08:00:00,0.1,268.2,96.8,-504.4,-425.6,-382.6,-346.9,-313.9,-269.7,-238.5,-209.8,-117.4,-37.9,-25.5
06/11/2019 09:00:00,0.1,268.6,96.8,-507.3,-428.4,-401.7,-337.7,-327.3,-271.5,-241.0,-210.1,-115.1,-38.0,-22.7
06/11/2019 10:00:00,0.1,268.1,98.2,-510.7,-430.0,-401.9,-338.2,-302.2,-273.5,-242.7,-203.8,-113.3,-32.3,-22.2
06/11/2019 11:00:00,0.1,268.1,96.8,-510.9,-430.5,-403.1,-338.3,-311.3,-279.3,-244.5,-209.4,-117.9,-41.9,-26.5
06/11/2019 12:00:00,0.1,268.2,96.8,-512.1,-429.0,-398.6,-339.1,-314.3,-276.9,-241.2,-205.6,-112.0,-38.7,-26.6
06/11/2019 13:00:00,0.1,268.3,96.8,-505.5,-417.7,-383.6,-316.1,-327.1,-279.4,-249.8,-211.1,-118.9,-35.6,-25.0
06/11/2019 14:00:00,0.1,268.8,96.8,-500.3,-418.9,-372.3,-310.6,-264.7,-276.8,-250.7,-211.4,-118.7,-38.7,-20.4
06/11/2019 15:00:00,0.1,268.3,96.8,-498.2,-414.1,-378.7,-321.4,-267.0,-277.5,-250.5,-211.3,-116.6,-35.3,-15.0
06/11/2019 16:00:00,0.1,269.0,96.8,-492.1,-411.8,-368.2,-322.0,-245.0,-274.8,-248.4,-208.6,-115.4,-24.5,-13.2
06/11/2019 17:00:00,0.1,269.4,96.8,-498.4,-419.1,-377.7,-319.7,-296.6,-276.0,-251.6,-216.5,-119.0,-30.3,-21.9
06/11/2019 18:00:00,0.1,268.3,96.8,-496.2,-415.5,-380.0,-329.2,-172.9,-280.0,-252.9,-210.3,-118.5,-35.8,-22.7
06/11/2019 19:00:00,0.1,268.7,96.8,-494.7,-413.1,-376.4,-327.4,-223.7,-275.4,-250.6,-211.4,-115.9,-33.2,-23.1
06/11/2019 20:00:00,0.1,268.8,96.8,-498.0,-410.9,-381.5,-331.2,-227.9,-275.7,-251.9,-215.1,-118.0,-38.8,-23.4
06/11/2019 21:00:00,0.1,268.6,96.8,-499.4,-415.5,-383.1,-331.4,-227.6,-278.0,-251.3,-208.0,-116.1,-31.5,-20.5
06/11/2019 22:00:00,0.1,279.8,99.6,-499.3,-418.6,-378.6,-326.6,-231.1,-281.8,-255.6,-214.5,-120.6,-38.7,-30.5
06/11/2019 23:00:00,0.1,286.4,101.0,-560.0,-466.2,-428.5,-349.0,-263.3,-308.5,-276.9,-233.2,-133.4,-37.9,-29.8
06/12/2019 00:00:00,0.1,284.7,101.0,-555.1,-466.3,-433.0,-353.4,-266.9,-314.8,-281.9,-237.9,-134.2,-32.6,-26.2
06/12/2019 01:00:00,0.1,287.8,101.0,-560.1,-472.6,-437.5,-352.5,-273.5,-315.9,-283.7,-244.8,-140.0,-39.3,-25.3
06/12/2019 02:00:00,0.1,291.9,101.0,-578.7,-478.3,-439.9,-354.4,-285.1,-322.0,-290.9,-251.8,-142.9,-38.3,-31.7
06/12/2019 03:00:00,0.1,288.1,101.0,-567.9,-473.1,-441.2,-350.6,-284.0,-317.0,-288.7,-248.5,-148.2,-38.2,-28.6
06/12/2019 04:00:00,0.1,283.6,101.0,-564.9,-470.1,-435.8,-343.4,-280.2,-311.7,-286.3,-245.4,-143.3,-36.7,-29.1
06/12/2019 05:00:00,0.1,287.8,102.5,-567.9,-471.1,-436.7,-344.3,-284.6,-312.5,-282.0,-239.8,-137.8,-40.4,-31.7
06/12/2019 06:00:00,0.1,288.3,102.5,-567.0,-474.0,-435.6,-343.4,-283.6,-314.5,-281.6,-243.4,-137.1,-38.0,-28.3
06/12/2019 07:00:00,0.1,296.0,102.5,-564.7,-469.0,-431.9,-346.9,-285.0,-310.0,-279.5,-237.8,-136.6,-31.3,-21.9
06/12/2019 08:00:00,0.1,288.7,102.5,-571.1,-475.6,-446.8,-338.4,-291.8,-316.0,-286.1,-242.6,-137.4,-35.2,-25.2
06/12/2019 09:00:00,0.1,288.0,101.0,-566.6,-470.9,-439.0,-342.5,-300.8,-306.0,-278.6,-241.0,-135.8,-40.1,-26.4
06/12/2019 10:00:00,0.1,290.3,101.0,-566.9,-474.1,-435.3,-338.6,-300.6,-308.0,-279.7,-229.5,-132.4,-36.3,-23.7
06/12/2019 11:00:00,0.1,288.9,101.0,-569.5,-476.5,-441.9,-341.0,-304.3,-309.9,-284.8,-239.9,-136.3,-42.9,-30.9
06/12/2019 12:00:00,0.1,288.0,101.0,-574.0,-478.3,-430.2,-355.2,-295.2,-310.2,-284.0,-240.6,-140.0,-42.1,-26.8
06/12/2019 13:00:00,0.1,290.3,101.0,-568.1,-476.1,-435.9,-357.9,-287.3,-305.1,-281.0,-239.0,-129.0,-41.4,-24.4
06/12/2019 14:00:00,0.1,289.8,102.5,-565.0,-474.9,-440.7,-318.2,-291.1,-326.1,-284.1,-234.9,-140.1,-39.5,-24.7
06/12/2019 15:00:00,0.1,287.7,101.0,-5.4,27.5,43.6,28.0,16.7,36.6,19.9,17.7,39.9,-9.7,16.1
06/12/2019 16:00:00,0.1,274.1,96.8,-436.3,-362.8,-326.1,-282.5,-298.6,-254.4,-219.2,-196.0,-106.2,-39.5,-22.7
06/12/2019 17:00:00,0.1,287.3,101.0,-534.8,-446.5,-404.8,-347.2,-365.0,-307.8,-260.2,-231.1,-122.3,-43.8,-18.7
06/12/2019 18:00:00,0.1,287.8,101.0,-566.0,-471.4,-435.0,-381.5,-386.4,-323.9,-286.0,-240.4,-138.7,-42.2,-24.3
06/12/2019 19:00:00,0.1,289.7,101.0,-560.6,-464.1,-425.6,-377.2,-374.0,-316.2,-273.3,-231.6,-124.1,-38.9,-17.6
06/12/2019 20:00:00,0.1,287.7,101.0,-561.8,-466.0,-428.8,-316.6,-380.2,-315.2,-274.0,-222.6,-127.9,-37.5,-18.2
06/12/2019 21:00:00,0.1,287.7,101.0,-540.9,-460.3,-416.2,-315.1,-374.1,-314.2,-269.4,-232.5,-123.7,-38.4,-17.1
06/12/2019 22:00:00,0.1,288.6,102.5,-566.8,-471.3,-427.5,-323.6,-384.7,-318.6,-279.3,-245.9,-143.6,-37.6,-15.9
06/12/2019 23:00:00,0.1,287.4,101.0,-566.3,-474.6,-444.5,-328.8,-388.6,-326.9,-280.8,-240.7,-144.7,-39.9,-21.5
13/06/2019 00:00:00,0.1,289.1,101.0,-582.9,-484.2,-459.9,-331.4,-395.2,-330.5,-287.9,-245.5,-148.0,-37.4,-31.3
13/06/2019 01:00:00,0.1,288.5,102.5,-589.8,-495.2,-461.6,-332.2,-388.0,-332.7,-290.2,-253.8,-149.1,-32.3,-39.8
13/06/2019 02:00:00,0.1,289.0,102.5,-592.2,-495.6,-449.3,-328.9,-402.8,-330.2,-290.7,-250.2,-145.5,-38.2,-35.2
13/06/2019 03:00:00,0.1,287.6,102.5,-590.3,-488.9,-447.8,-319.6,-401.1,-328.5,-288.7,-245.4,-144.7,-38.0,-37.5
13/06/2019 04:00:00,0.1,288.0,102.5,-578.0,-482.8,-442.5,-323.1,-389.2,-315.7,-278.2,-235.7,-135.4,-34.6,-32.2
13/06/2019 05:00:00,0.1,287.6,101.0,-576.6,-481.2,-440.1,-323.5,-393.3,-319.4,-283.6,-240.2,-140.2,-38.3,-33.9
13/06/2019 06:00:00,0.1,287.6,102.5,-571.0,-476.9,-438.0,-309.9,-389.0,-315.8,-279.4,-242.6,-134.5,-30.8,-26.9
13/06/2019 07:00:00,0.1,288.1,102.5,-569.8,-473.8,-440.7,-311.0,-390.9,-321.6,-278.1,-238.5,-141.7,-37.8,-29.1
13/06/2019 08:00:00,0.1,287.8,102.5,-574.1,-473.8,-441.7,-313.3,-384.5,-321.1,-283.0,-239.2,-142.6,-35.9,-27.9
13/06/2019 09:00:00,0.1,288.9,102.5,-568.8,-470.2,-438.2,-309.1,-385.8,-310.7,-273.5,-230.1,-135.0,-31.7,-24.4
13/06/2019 10:00:00,0.1,288.3,102.5,-569.5,-472.7,-435.0,-303.2,-384.5,-315.9,-274.6,-231.2,-134.7,-32.6,-21.2
13/06/2019 11:00:00,0.1,288.0,102.5,-570.4,-474.8,-437.9,-316.5,-392.9,-321.1,-282.3,-241.0,-141.7,-36.2,-28.8
13/06/2019 12:00:00,0.1,288.7,102.5,-565.5,-467.7,-433.8,-308.1,-382.2,-309.9,-272.7,-230.3,-131.8,-33.5,-24.7
13/06/2019 13:00:00,0.1,288.3,102.5,-566.5,-471.7,-431.1,-309.7,-377.7,-311.9,-273.3,-228.2,-129.4,-34.1,-24.2
13/06/2019 14:00:00,0.1,287.8,101.0,-568.0,-471.1,-437.4,-307.6,-383.6,-312.0,-273.9,-234.1,-130.2,-36.4,-27.2
13/06/2019 15:00:00,0.1,290.2,102.5,-565.8,-472.2,-431.3,-306.1,-377.5,-313.9,-269.5,-230.8,-128.8,-33.7,-15.2
13/06/2019 16:00:00,0.1,291.6,102.5,-569.1,-472.7,-434.0,-299.4,-383.0,-314.8,-278.0,-233.3,-134.5,-32.4,-20.6
13/06/2019 17:00:00,0.1,291.4,102.5,-569.5,-472.8,-437.4,-313.7,-382.1,-311.8,-274.4,-227.4,-130.0,-35.8,-25.5
13/06/2019 18:00:00,0.1,290.7,101.0,-569.9,-477.0,-436.1,-325.4,-386.7,-314.6,-277.6,-235.1,-132.5,-36.9,-22.3
13/06/2019 19:00:00,0.1,288.7,101.0,-570.9,-475.9,-435.9,-331.3,-382.0,-305.7,-275.6,-229.6,-128.5,-36.4,-19.8
13/06/2019 20:00:00,0.1,290.7,101.0,-570.3,-473.9,-437.9,-321.0,-384.1,-310.7,-274.9,-237.4,-129.9,-35.9,-27.0
13/06/2019 21:00:00,0.1,288.9,101.0,-570.1,-478.2,-436.5,-317.8,-381.0,-313.0,-275.8,-229.4,-126.3,-35.5,-30.0
13/06/2019 22:00:00,0.1,287.4,102.5,-575.8,-476.4,-441.7,-330.2,-394.2,-310.9,-279.5,-228.1,-132.5,-36.1,-25.1
13/06/2019 23:00:00,0.1,288.2,101.0,-562.0,-471.2,-432.3,-317.0,-381.8,-309.6,-274.4,-233.6,-131.3,-36.4,-26.5
14/06/2019 00:00:00,0.1,288.7,101.0,-581.7,-488.2,-447.5,-329.5,-397.4,-322.9,-287.3,-246.6,-138.6,-38.9,-27.4
14/06/2019 01:00:00,0.1,289.5,101.0,-577.7,-480.9,-446.2,-326.2,-388.1,-322.2,-286.5,-243.4,-138.3,-37.3,-28.0
14/06/2019 02:00:00,0.1,289.7,101.0,-577.4,-481.6,-450.7,-331.4,-395.1,-320.9,-284.7,-245.3,-137.3,-36.9,-18.9
14/06/2019 03:00:00,0.1,288.2,102.5,-577.5,-483.6,-451.3,-327.4,-392.0,-316.1,-285.0,-247.5,-132.5,-35.1,-32.5
14/06/2019 04:00:00,0.1,289.1,102.5,-574.8,-481.8,-441.0,-325.5,-391.7,-319.2,-286.2,-243.5,-133.4,-29.4,-29.7
14/06/2019 05:00:00,0.1,287.3,101.0,-539.8,-451.0,-412.4,-309.8,-368.8,-300.6,-265.5,-225.7,-121.4,-33.1,-20.7
14/06/2019 06:00:00,0.1,278.6,99.6,-539.7,-454.1,-417.1,-311.2,-355.7,-313.2,-267.1,-229.4,-127.2,-36.4,-25.4
14/06/2019 07:00:00,0.1,278.2,101.0,-542.7,-453.9,-421.9,-307.9,-368.8,-313.4,-270.7,-232.8,-127.6,-37.7,-27.3
14/06/2019 08:00:00,0.1,280.2,101.0,-541.3,-455.4,-420.0,-307.4,-355.9,-310.9,-268.5,-230.3,-126.0,-36.1,-30.5
14/06/2019 09:00:00,0.1,279.4,102.5,-546.7,-459.1,-423.9,-307.9,-358.2,-317.0,-268.8,-230.0,-124.9,-34.8,-22.0
14/06/2019 10:00:00,0.1,277.9,99.6,-0.9,48.2,36.5,75.1,54.5,51.3,30.3,27.3,48.6,-11.0,3.2
14/06/2019 11:00:00,0.1,0.1,0.0,-9.6,48.8,10.9,94.0,54.2,51.6,29.2,27.8,48.5,-11.7,3.4
14/06/2019 12:00:00,0.1,186.4,103.9,-9.2,70.9,60.5,91.6,80.2,76.4,46.7,54.6,70.3,2.7,29.4
14/06/2019 13:00:00,0.1,201.3,76.9,-130.2,-78.3,-55.6,-15.2,-45.7,-29.9,-31.3,-30.1,2.7,-26.2,-5.1
14/06/2019 14:00:00,0.1,244.5,89.7,-313.7,-263.2,-244.8,-208.7,-221.9,-178.8,-157.0,-140.7,-71.0,-36.7,-10.6
14/06/2019 15:00:00,0.1,257.1,93.9,-396.9,-355.7,-322.6,-264.2,-287.1,-239.8,-207.7,-186.4,-102.4,-33.6,-17.2
14/06/2019 16:00:00,0.1,282.4,99.6,-436.3,-396.7,-365.0,-318.7,-324.3,-259.1,-230.1,-208.5,-112.7,-32.7,-23.2
14/06/2019 17:00:00,0.1,284.3,101.0,-480.4,-442.9,-410.0,-342.7,-356.2,-284.5,-255.3,-226.9,-123.3,-40.8,-24.9
14/06/2019 18:00:00,0.1,283.2,99.6,-499.7,-459.8,-424.3,-366.4,-374.8,-319.5,-273.4,-238.3,-124.6,-40.8,-27.3
14/06/2019 19:00:00,0.1,283.1,99.6,-540.8,-473.4,-434.6,-372.5,-386.8,-324.5,-277.8,-240.4,-133.0,-37.2,-27.9
14/06/2019 20:00:00,0.1,283.9,99.6,-530.8,-452.9,-410.5,-349.3,-370.3,-306.8,-263.0,-233.9,-130.3,-42.3,-24.4
14/06/2019 21:00:00,0.1,277.3,98.2,-534.6,-449.8,-412.9,-348.2,-374.3,-314.7,-267.2,-235.7,-132.4,-40.3,-25.1
14/06/2019 22:00:00,0.1,277.6,98.2,-557.4,-468.8,-429.3,-361.0,-387.4,-313.9,-269.5,-243.0,-134.6,-35.3,-26.3
